Row Labels,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
21059,0,0,0,0,0,0,0,0,0,0,169987,298975,309468,550925,1301647,71419,44647,469289.836,307015.9753,336322.0456,368425.5136,403593.4035,425892.1966,438007.0199,450276.6536,440669.3115,358485.0776,385886.8395,418459.7333,413607.769,423782.4402,432130.9324,438211.9042,441516.3974,443007.7984,443485.1455,442836.8651,443043.768,451115.2793,457341.6304,461053.0842,465581.9552,469571.9089,473145.8203,476480.4214,483241.6372
21067,4137484.627,3520138.2,571425.4266,7563470.713,1640806.018,2778081.735,10355207.32,6293178.602,4403143.824,1415497.474,5608644.342,24234162.47,17530634.66,6472317.443,430143.6485,3152497.37,4000023.823,6506637.092,7640838.617,7769478.892,8090810.875,8727999.882,9025756.547,7574045.072,6623643.339,6638088.083,7230664.597,7619944.196,7965482.05,8104735.433,8149016.492,8185245.081,8194259.256,8143311.287,8059077.876,8105376.461,8246814.623,8400374.884,8512029.047,8597182.601,8657481.29,8710243.395,8763815.054,8819042.187,8878680.558,9028828.072
21089,,,,,,,,83752.16097,611492.1396,963626.7497,514306.852,402751.1531,113019.2512,885595.5254,411285.107,433418.6603,1070994.22,600348.4294,581374.5238,628874.8402,630534.098,598738.8903,606798.3122,626275.541,675268.1868,655191.4863,678473.4589,701865.0533,666629.9965,672956.8733,681698.8249,686741.1143,692106.3295,701018.676,710012.438,718005.5054,722084.9767,728470.2645,733242.6868,736237.8246,742882.2082,749556.8992,756034.2609,762648.6067,769382.1877,778783.8575
21093,0,0,0,0,0,0,342007.9361,0,2580104.294,284064.0121,1508613.545,406863.0517,103752.125,301058.2006,434323.6987,773148.5967,5819638.018,1530975.652,1311788.023,1437004.153,1327890.048,1427527.988,1419788.003,1516476.294,1651327.237,1780216.554,1908688.145,2017080.556,1654109.162,1665862.816,1699660.864,1724732.641,1762613.07,1794598.464,1830375.827,1860338.964,1880290.083,1889842.557,1888043.66,1875726.501,1896880.884,1918932.608,1939863.093,1960398.272,1979277.769,1997242.641
21101,28327.77446,289756.0869,252174.0766,320246.055,360534.4193,1126243.03,59600.6198,552705.1951,55411.41428,286263.6958,230010.5589,403790.1155,266227.3824,540123.5235,421471.1414,313503.3729,72077.29005,332360.9583,331603.8073,310498.6748,334847.9133,339485.4977,349935.3783,344794.6988,352294.3063,334365.1537,326050.4913,327248.1708,351605.3912,353442.3598,355526.9489,359825.1023,362209.2886,364378.3777,365757.0276,367757.9772,369234.0549,372562.45,377002.2279,381751.4788,384629.0598,387605.9721,390668.0607,393612.1613,396609.7082,402343.7422
21111,47293210.6,9955532.483,13011487.23,18893449.76,16349545.03,86953592.31,23491261.05,29039570.72,45557677.57,96674346.47,88459371.3,57328773.71,71531576.92,59933751.11,70338578.83,16100491.69,43342730.15,53816908.51,60339087.8,63326768.98,65022909.52,62001636,59476124.9,59681099.33,58549917.38,58417824.16,57279933.94,61210698.88,62916277.72,63784853.87,64113767.9,64188890.52,64109279.62,64310463.78,64771923.4,65257865.7,65898169.86,66612202.86,67503010.35,68103640.08,68598797.4,69058310.19,69530289.22,70040150.01,70606278.55,71653768.02
21113,427701.3729,316135.7995,62458.57342,982213.2869,152101.9818,272698.2653,902372.6787,507017.3982,223194.1757,69610.5256,350489.6581,1141903.531,1227755.335,432654.5572,18680.35146,181720.6295,142554.177,412693.2004,449426.1106,443928.7604,464998.8798,502740.4955,517273.5299,457649.7571,384139.6792,379508.7136,413951.4209,436118.9055,464140.9932,469051.9189,470925.2915,473502.2331,474313.9168,471600.4707,467240.7696,468156.2753,476176.0413,485403.3772,492223.7912,497579.2575,500771.0918,503798.8311,506936.7599,510128.2374,513546.8771,522247.4502
21117,45414503.45,92089096.05,39069452.96,77399310.45,165587781.7,77140570.12,109922684.5,16326407.04,13936947.35,18782352.41,62982203.38,25694248.49,6275968.005,5544587.167,25687129.34,17222332.09,19730726.82,15338913.15,21717991.46,22232642.69,23024504.52,23429437.22,19653945.91,19077371.57,20299323.73,21707730.4,21327878.69,21719771.77,21909635.15,22536840.43,22615003.29,22651501.35,22615896.5,22538240.34,22813559.35,23170195.46,23444233.22,23609990.3,23827828.23,24029051.8,24231359.75,24393109.33,24562837.63,24745283.36,24948543.02,25313513.42
21163,0,0,0,0,0,0,125120.0639,0,981121.7059,107573.9879,566722.4545,156734.9483,38445.87499,109457.7994,159216.3013,297865.4033,2283829.982,595095.9643,505533.4221,553788.8851,512998.0249,551697.5921,550263.4007,587827.4802,640268.4517,690936.7412,741691.8741,784057.1281,640896.9921,645268.9084,658607.2957,668612.6894,683466.8165,696044.7879,709960.2839,721618.4152,729383.639,733053.5702,732229.0048,727281.7748,735527.595,744143.1969,752307.9875,760297.0841,767630.8824,774540.7897
21185,1937029.764,257973.6683,455739.1601,839390.4027,762447.7738,2538250.743,1040442.218,498227.5029,897192.5938,3094197.505,899106.6339,841374.3113,2056575.665,1506205.96,1369968.248,185488.4527,748379.069,1208523.183,1270045.553,1343719.094,1386342.078,1223319.515,1254267.108,1293679.602,1220857.705,1193619.917,1176786.667,1271410.588,1321336.324,1332104.851,1338028.693,1337485.518,1332821.937,1343274.441,1351770.596,1357315.645,1370341.176,1387210.023,1407295.889,1420266.759,1429710.119,1439026.985,1448667.731,1459280.579,1471351.631,1493095.631
21211,1228932.182,198851.5943,314975.2862,599772.2747,512596.021,1784753.815,585415.9918,249759.4456,497941.8895,1514772.365,720575.8908,593257.0919,980240.68,724092.3745,1158307.437,140526.1488,578848.3003,737895.0778,753729.776,801836.0348,830844.1123,765560.0519,769853.9945,786710.9716,768237.6812,772451.5514,735619.8533,792424.2523,812811.0477,819962.1176,826284.2956,828617.9933,828405.5001,834404.3838,840566.0119,845706.7202,853101.4921,860799.8956,872748.8996,880416.2523,886869.4764,893256.0879,899648.8499,906429.068,913876.7722,927016.5324
21227,0,0,0,0,0,1866695,318314,745547,0,22672,243649,293949,40164,0,618717,1018701,95146,365181.968,328719.3924,288931.3026,316511.1087,344559.3873,354191.7425,359942.186,390466.4674,427738.2666,409508.4784,351358.2832,375814.9102,376829.8729,381422.2369,390250.917,397289.7169,402323.0665,406917.4202,411401.4198,413399.7562,412031.0802,412271.874,418086.3531,422121.3545,426444.6323,430742.2246,434607.3039,438169.4372,443329.5002
22005,938405.1262,3567822.377,553714.4481,614907.807,899366.1831,985192.1377,1997240.009,408730.8952,493726.4317,2057636.882,1259957.631,1052648.528,833512.1007,920261.2617,718286.259,288552.1394,641912.3874,700919.9745,894995.6105,941411.7878,984145.39,881675.7476,845567.0224,825800.1514,825064.0108,815977.0004,825302.0258,876537.2422,898933.2511,917834.5184,920014.5959,917972.1367,911655.5989,914517.312,921098.9305,930195.6321,940230.9233,952091.525,964194.159,972561.4102,979589.5526,985484.3514,991733.7371,998774.6172,1007090.523,1022310.593
22017,2438341,292012,1478380,960015,669503,2717994,5710492,1167886,1306255,629158,3111169,2324335,13066671,1426530,554635,2585261,43927,3641466.944,2850014.422,3010581.226,3173266.911,3416113.671,3445222.026,3552215.787,2644017.79,2760232.533,2970766.843,3007565.128,3290457.859,3256952.446,3295796.53,3323021.627,3337316.396,3329794.837,3318776.788,3296493.974,3358775.792,3415909.466,3458400.353,3501434.625,3521573.316,3546832.581,3570795.113,3594446.218,3618990.429,3677643.357
22033,5081709.589,31942416.57,4106336.368,3968760.701,7332779.176,6727566.583,15429989.88,11464985.64,13441525.63,26099784.82,13949712.72,32317962.48,19387429.82,18661686.37,16505965.02,4605821.474,16283801.88,15541609.14,17970299.93,18591261.75,19082827.47,18413027,18839070.63,17552449.14,17377291.89,17254690.6,17326159.86,18540373.98,18755774.04,19062580.69,19166843.85,19221785.78,19235049.98,19313515.81,19358803.76,19531228.52,19736831.57,19973763.2,20226488.98,20387436.32,20543185.9,20684516.4,20829385.14,20982837.81,21149672.1,21463057.05
22043,839.6992562,33228.479,395572.1397,87554.04121,23064.31697,55313.19375,38783.39321,244669.4965,185795.8001,4669.79308,59745.31987,37116.93805,10775.19223,150428.0418,12162.33894,1444.684691,71741.33786,50789.62867,79164.1364,63365.89748,51679.40677,56166.68808,55825.09141,57610.86968,62081.54799,53648.47358,57608.5137,62969.60647,62132.30484,63215.01484,61692.59869,61532.87471,62473.43302,63075.44049,63767.51927,64355.19945,64572.22982,65614.95201,66379.20294,66704.66442,67141.11692,67515.88121,68071.74,68695.90441,69289.86759,70187.18909
22047,,,,,,,,480647.7983,656745.6397,1387493.555,870261.6442,1121486.579,900511.0298,1168600.604,414471.2462,196671.7232,581637.325,671949.7373,806636.4297,837753.5263,855031.5518,804205.6333,797900.2869,767012.5044,754269.4633,714719.6726,743379.7497,795565.5159,815985.9341,829734.8438,831939.6924,831384.7355,829127.5394,831506.4486,834714.3095,841176.7545,849472.4505,862335.2157,873690.0556,881147.3981,887367.356,892868.6412,898684.5864,905108.663,912361.4066,926256.4746
22053,90131,1252632,136444,1133581,2694460,216771,1323525,290195,457943,995296,269531,224040,1290035,2192958,2048141,1492997,519135,1553912.796,1081899.362,1157471.142,1224244.283,1246098.438,1339316.238,1445774.425,1460640.461,1390737.423,1327985.263,1312234.143,1387939.061,1372096.114,1399796.713,1422927.79,1441893.034,1460582.518,1472157.936,1474676.362,1476016.152,1484156.395,1499063.639,1516897.364,1529207.02,1544203.97,1557988.299,1570880.438,1583192.872,1603807.355
22055,1229303,95195,517497,87473,1205882,7435754,4941907,385655,2450388,667335,1089912,962292,0,167180,1542996,1427442,1507843,956964.966,1065082.579,1129937.029,1003893.982,1036020.067,1030875.837,1037422.476,1136449.167,1228970.314,1198995.135,1177188.843,1145626.401,1163634.993,1173042.269,1177156.86,1193695.589,1208746.434,1225724.991,1243699.322,1253936.837,1256320.005,1261791.925,1269867.674,1281727.068,1292999.493,1304449.955,1316600.66,1328332.508,1343966.595
22063,1196345.285,4676421.058,432444.1842,601846.4919,1034904.641,883936.2791,2290755.112,302305.806,960468.2657,3082422.922,2316867.544,3141555.573,1642284.887,1285117.05,1781271.582,349014.8612,829913.1772,1212845.921,1613570.088,1738736.224,1813025.438,1691855.678,1632195.455,1488120.171,1473404.448,1491377.336,1463705.613,1570107.912,1640762.863,1681609.481,1688104.15,1683271.088,1670885.446,1668883.742,1672385.806,1689974.798,1710647.422,1731577.749,1757147.362,1775001.127,1787814.78,1797952.558,1808438.088,1820385.847,1834656.34,1864145.009
22071,2405063.954,19026303.54,23619656.23,55454470.94,96046308.49,133398566.6,41908512.7,149839097.3,41958754.69,29558068.35,11927362.93,23357792.61,60790398.83,41359522.74,42307851.96,47783640.87,88244423.65,57780082.64,56786576.95,47904290.91,48471819.37,50277222.87,53937891.32,56856900.75,56481430.47,57924885.3,59415602.12,60525925.7,57880069.07,57889613.23,57994903.06,58958097.86,59959060.81,60883236.24,61546200.99,61993816.01,62519998.27,62958622.68,63296820.1,63561314.57,64103615.27,64696770.01,65336493.68,65945340.55,66516758.16,67279389.4
22079,5690.300744,270109.521,1957819.86,603017.9588,131617.683,432906.8062,189596.6068,2724774.503,1583922.2,36042.20692,759900.6801,412871.0619,116882.8078,1654533.958,149433.6611,24893.31531,778780.6621,561252.0273,840313.7671,660433.4241,572282.2228,623468.7698,610445.7238,629305.1233,678218.1625,585024.382,626603.4963,684039.4681,674995.9905,685853.3688,671109.4217,672128.4942,681659.2746,687213.8228,694541.6868,700768.8133,702921.3755,714175.1794,722534.2946,726208.8008,731097.2963,735416.0348,741554.3933,748181.411,754531.2513,764420.7597
22087,966948.0459,8009207.46,13358445.77,59671186.06,36810686.51,52979829.39,26251109.3,2445379.678,1328182.526,325652.0126,366772.6443,590367.2174,1629168.695,885190.91,953535.095,1368035.985,2843740.736,1582012.313,1366721.791,1263758.993,1257609.474,1346569.05,1440095.07,1521205.456,1510899.874,1570626.639,1629530.832,1654491.704,1540972.478,1537055.039,1553314.122,1580953.475,1611818.13,1637137.36,1655945.942,1668807.534,1683880.538,1694691.137,1700910.985,1705341.916,1721031.726,1738593.137,1756278.861,1773014.466,1788401.389,1808127.833
22089,,,,,,,,2949097.988,904067.7877,650264.6412,152237.426,426702.1749,1028974.479,596921.3518,749374.9432,572915.1488,1447414.612,905493.7102,991148.8615,804253.7176,794726.0109,808515.5052,871160.231,913585.7727,902571.3962,931747.0823,949155.3319,985069.1675,940936.1933,944319.3394,939849.2487,952792.4585,967880.6194,983092.7439,993777.211,1001431.848,1010868.528,1018421.029,1025032.755,1028847.461,1037238.991,1046108.595,1056251.532,1066127.171,1075505.251,1087933.697
22109,0,0,0,0,0,0,2359394,117601,123419,708736,12943,70936,4816,35563,436374,12780,1582296,426796.774,337170.3466,358129.2388,380533.3979,349204.9677,381302.701,410928.6134,449693.9083,489224.5859,494269.4146,540229.7678,440759.8093,442092.6445,452107.9547,461078.6503,468767.0608,480179.806,489618.0751,497129.3419,501657.2697,502844.0258,503662.5115,500172.0006,505843.1644,511928.4413,517638.5786,523037.4809,528217.8391,532853.0939
22121,,,,,,,,343319.8559,469104.0284,991066.8251,621615.4601,801061.8423,643222.1642,834714.7173,296050.8902,140479.8023,415455.2322,479964.098,576168.8783,598395.3759,610736.8227,574432.5952,569928.7763,547866.0746,538763.9024,510514.0519,530985.5355,568261.0828,582847.0958,592667.7455,594242.6374,593846.2396,592233.9567,593933.1776,596224.5068,600840.539,606766.0361,615953.7255,624064.3254,629390.9986,633833.8257,637763.3152,641917.5617,646506.1879,651686.719,661611.7675
23001,219332,54529,86693,118023,226822,0,1135346,75580,3017,146306,222051,1094776,56555,134599,1173920,1449644,1019117,789770.01,588509.251,637470.6795,698032.167,750696.9375,801158.5952,773131.4793,841531.9614,909011.9259,883725.2461,829705.7287,811625.5619,813711.7736,835208.3781,854083.3402,868979.134,880269.7073,887821.2226,898768.8799,904232.4039,903776.1768,905690.1293,912943.1857,922614.4135,933009.6655,942345.2429,950770.2427,958577.5758,969707.3309
23005,2977717,2351323,4106552,764845,3342768,3850299,17724097,15427671,10767351,11356101,2506368,14760492,19803103,13699726,8424210,6444839,10254866,12077109.26,11981629.83,11652689.53,11737199.12,11773576.67,12658173.86,12457498.03,11756326.65,11570820.35,11871178.61,12389147.39,12592874.25,12642106.36,12705151.85,12805614.16,12907599.24,13015846.85,13049988.36,13106544.25,13235428.66,13394323.09,13539714.15,13649540.98,13750404.62,13856196.73,13966069.19,14076839.9,14188449.24,14386619.7
23019,422371,233725,0,23880,148411,194640,2021950,0,0,0,0,111032,359335,1391318,1334954,3306836,5069578,2361176.326,1330085.527,1457048.236,1596130.113,1748487.987,1915389.113,2087623.202,2252596.166,2334809.082,2430249.795,2346575.657,2086652.706,2060448.178,2130164.613,2194416.631,2251525.799,2299543.045,2336212.283,2359941.241,2370187.817,2373564.878,2368154.045,2370213.8,2397280.995,2429433.218,2457999.767,2483159.976,2505270.511,2528267.76
23027,0,0,0,0,0,0,0,316297.7425,204732.0308,551081.2606,453870.4289,331097.5323,808769.6133,1014655.92,685409.8285,26150.03345,26757.00586,527718.9346,472169.7589,487048.4513,513996.8369,510456.9601,515858.4017,533494.6665,507218.4216,458781.2059,437148.4737,476380.143,519298.7152,518494.967,522916.9186,526340.7269,527519.0073,529147.6573,530416.1771,530122.3213,532308.6026,539327.1269,549080.5438,556020.1275,559525.3532,563441.89,567310.1828,571220.9036,575392.4482,584399.5002
23031,284875.6276,151935.9613,410813.8912,368585.8195,4070786.384,503846.5953,3323055.894,313557.9777,6101175.475,254920.3245,517926.6342,2397604.495,623469.9955,987984.0125,2705447.437,222311.8075,523591.6702,1042937.814,1497770.366,1610808.821,1182182.913,1270694.342,1342549.442,1241839.641,1300865.835,1330731.827,1199508.973,1292786.884,1366210.064,1397067.869,1387455.358,1366135.255,1383694.342,1394480.706,1399437.781,1414481.24,1425326.347,1434355.824,1456773.023,1472426.245,1482565.063,1490726.158,1500583.826,1513417.553,1525800.223,1547697.122
24001,0,782815.5256,53451.37802,166787.0597,604463.2473,695502.1892,97260.1578,19365.1203,115756.473,0,222025.6215,3049.142517,0,482840.8988,806731.7098,21160.99977,1601433.661,599906.4574,369625.7807,403059.7528,430484.1568,471575.8263,495396.5277,542393.3236,594167.2317,604793.8362,585517.9483,639388.3843,547556.7898,542559.776,559067.1119,573958.7235,587654.023,598734.2145,608598.2665,614917.8292,616898.568,618054.0197,621159.7356,619419.7282,626279.3724,634270.7884,641449.3211,647891.6055,653641.5565,659927.7246
24003,67312616.71,54731978.32,39255839.03,50720762.24,73703151.3,97390734.44,75956235.46,104997565.5,105878168.1,108467567.6,111530577.2,89417224.41,84454963.58,85618239.91,56151669.33,180555580.5,174313181.4,119705288.7,116558593.4,117662146.1,118786980.3,119772015.2,120558697.9,123531293.1,127261306.4,131236326.4,138403498.2,134379890.3,130568076.2,131604978.6,133041224.5,134509227.4,136009987.3,137559975.6,139182824.8,140676834.7,141957407.8,142980783.8,143417706.5,144280407.1,145589311.5,146924179.6,148249370.8,149560929.9,150854429,152682713.5
24005,133695.9075,619335.6861,481821.7987,0,2691229.934,4032609.39,0,0,10407468.02,67944.93584,127575.3091,1176103.848,92916.75182,727799.0225,2686468.541,1005495.077,1348559.919,1207415.298,1799103.096,1970835.664,1165520.758,1270289.359,1379366.609,1398768.964,1523418.493,1599363.988,1495594.917,1542377.174,1560877.912,1594617.525,1575098.448,1537323.532,1572813.797,1601691.13,1622913.016,1644308.584,1655848.093,1661239.758,1677051.311,1689906.569,1702222.941,1712494.367,1725609.432,1743582.177,1759882.795,1780621.093
24013,17110467.17,24404667.68,15144192.1,21490020.2,27446551.47,29143141.08,43001887.39,45073685.42,44316874.71,41138633.64,65512294.77,57147642.17,44939810.15,40189143.59,23839738.71,44682272.15,51431778.98,42247045.18,47776805.95,48034831.09,48389726.93,49081876.74,47513518.66,46593897.78,46751787.96,47378222.19,49625077.43,50096890.67,49969469.51,50706610.01,50986273.13,51268001.69,51542746.1,51777647.26,52184677.72,52718343.08,53287877.88,53851981.38,54255458.58,54652412.79,55099421.01,55518734.78,55951378.85,56398428.49,56861925.45,57644957.05
